  0.6793206793206794E-01   0.0000000000000000E+00   0.1092232618539621E+01   0.1092229802306578E+01  -0.1092379526693969E+01   0.0000000000000000E+00   0.9372413519841000E+00
  0.7192807192807192E-01   0.0000000000000000E+00   0.1086678854904686E+01   0.1086676040073851E+01  -0.1086825757740915E+01   0.0000000000000000E+00   0.9325624341591827E+00
  0.7592407592407592E-01   0.0000000000000000E+00   0.1080838611161135E+01   0.1080835797792701E+01  -0.1080985508175913E+01   0.0000000000000000E+00   0.9276135607123684E+00
  0.7992007992007993E-01   0.0000000000000000E+00   0.1074720655602206E+01   0.1074717843758067E+01  -0.1074867546267852E+01   0.0000000000000000E+00   0.9223978941491345E+00
  0.8391608391608393E-01   0.0000000000000000E+00   0.1068334366402367E+01   0.1068331556146111E+01  -0.1068481250166047E+01   0.0000000000000000E+00   0.9169191028902552E+00
  0.8791208791208791E-01   0.0000000000000000E+00   0.1061689665711275E+01   0.1061686857108172E+01  -0.1061836541994270E+01   0.0000000000000000E+00   0.9111813445218349E+00
  0.9190809190809190E-01   0.0000000000000000E+00   0.1054796951829498E+01   0.1054794144946457E+01  -0.1054943820026506E+01   0.0000000000000000E+00   0.9051892468106434E+00
  0.9590409590409590E-01   0.0000000000000000E+00   0.1047667030389683E+01   0.1047664225295207E+01  -0.1047813889868184E+01   0.0000000000000000E+00   0.8989478867204398E+00
  0.9990009990009992E-01   0.0000000000000000E+00   0.1040311045427450E+01   0.1040308242191587E+01  -0.1040457895527139E+01   0.0000000000000000E+00   0.8924627676765593E+00
  0.1038961038961039E+00   0.0000000000000000E+00   0.1032740411168599E+01   0.1032737609862841E+01  -0.1032887251200835E+01   0.0000000000000000E+00   0.8857397953311563E+00
  0.1078921078921079E+00   0.0000000000000000E+00   0.1024966745290904E+01   0.1024963945988087E+01  -0.1025113574538223E+01   0.0000000000000000E+00   0.8787852520846593E+00
  0.1118881118881119E+00   0.0000000000000000E+00   0.1017001804335023E+01   0.1016999007109240E+01  -0.1017148622050728E+01   0.0000000000000000E+00   0.8716057706139557E+00
  0.1158841158841159E+00   0.0000000000000000E+00   0.1008857421854350E+01   0.1008854626780830E+01  -0.1009004227262126E+01   0.0000000000000000E+00   0.8642083066539461E+00
  0.1198801198801199E+00   0.0000000000000000E+00   0.1000545449799731E+01   0.1000542656954722E+01  -0.1000692242093319E+01   0.0000000000000000E+00   0.8566001112681124E+00
  0.1238761238761239E+00   0.0000000000000000E+00   0.9920777035413160E+00   0.9920749130019613E+00  -0.9922244818842376E+00   0.0000000000000000E+00   0.8487887028313770E+00
  0.1278721278721279E+00   0.0000000000000000E+00   0.9834659108395278E+00   0.9834631226837335E+00  -0.9836126743648410E+00   0.0000000000000000E+00   0.8407818389353566E+00
  0.1318681318681319E+00   0.0000000000000000E+00   0.9747216649870721E+00   0.9747188792933646E+00  -0.9748684127971695E+00   0.0000000000000000E+00   0.8325874884090478E+00
  0.1358641358641359E+00   0.0000000000000000E+00   0.9658563822615921E+00   0.9658535991089808E+00  -0.9660031134280262E+00   0.0000000000000000E+00   0.8242138036315548E+00
  0.1398601398601399E+00   0.0000000000000000E+00   0.9568812637518290E+00   0.9568784832196637E+00  -0.9570279773151865E+00   0.0000000000000000E+00   0.8156690932955671E+00
  0.1438561438561439E+00   0.0000000000000000E+00   0.9478072615514778E+00   0.9478044837193115E+00  -0.9479539565212693E+00   0.0000000000000000E+00   0.8069617957623930E+00
  0.1478521478521479E+00   0.0000000000000000E+00   0.9386450492544574E+00   0.9386422742019019E+00  -0.9387917246090325E+00   0.0000000000000000E+00   0.7981004531315785E+00
  0.1518481518481519E+00   0.0000000000000000E+00   0.9294049966335655E+00   0.9294022244401553E+00  -0.9295516513200557E+00   0.0000000000000000E+00   0.7890936861307326E+00
  0.1558441558441559E+00   0.0000000000000000E+00   0.9200971483412658E+00   0.9200943790863142E+00  -0.9202437812755339E+00   0.0000000000000000E+00   0.7799501699144619E+00
  0.1598401598401599E+00   0.0000000000000000E+00   0.9107312064369492E+00   0.9107284401994324E+00  -0.9108778165035678E+00   0.0000000000000000E+00   0.7706786108458481E+00
  0.1638361638361639E+00   0.0000000000000000E+00   0.9013165165163736E+00   0.9013137533747839E+00  -0.9014631025685926E+00   0.0000000000000000E+00   0.7612877243175384E+00
  0.1678321678321679E+00   0.0000000000000000E+00   0.8918620572037519E+00   0.8918592972359780E+00  -0.8920086180634806E+00   0.0000000000000000E+00   0.7517862136594066E+00
  0.1718281718281718E+00   0.0000000000000000E+00   0.8823764327471331E+00   0.8823736760303305E+00  -0.8825229672049248E+00   0.0000000000000000E+00   0.7421827501613497E+00
  0.1758241758241758E+00   0.0000000000000000E+00   0.8728678684596280E+00   0.8728651150701238E+00  -0.8730143752746881E+00   0.0000000000000000E+00   0.7324859542357844E+00
